customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date
2743,46.0,58300.0,49.74463312152126,Male,East,23.0,Electronics,45.66067747668311,2021-07-23,2022-07-01
2744,18.0,39600.0,639.1723243800869,Male,West,4.0,Home & Garden,17.46383806863545,2021-09-03,2023-09-11
2747,23.0,45600.0,863.7222945255213,Male,South,1.0,Electronics,37.06630679132212,2021-02-13,2021-03-16
2748,54.0,93200.0,1113.5965648010704,Female,West,15.0,Health,26.451621858529197,2022-09-01,2023-08-05
2749,70.0,50200.0,1205.788527619488,Female,West,17.0,Clothing,6.648680301487198,2022-07-02,2023-07-02
2750,76.0,30400.0,563.3352075807428,Female,West,14.0,Toys,51.93281165510958,2021-06-17,2022-12-11
2751,22.0,61200.0,812.0586792528569,Female,West,19.0,Electronics,31.290833305863675,2022-03-11,2023-05-03
2752,50.0,113000.0,1561.1116735537662,Female,East,34.0,Home & Garden,70.78652030027722,2021-01-30,2023-02-15
2753,66.0,90800.0,1883.605094358957,Female,East,6.0,Electronics,72.35223567491525,2022-08-20,2023-06-05
2754,68.0,53500.0,1726.5230556141494,Female,South,45.0,Electronics,33.210701153779645,2021-12-23,2023-01-06
2755,31.0,48100.0,1137.2813334321952,Male,North,49.0,Electronics,66.91206835667609,2022-05-06,2022-09-26
2756,29.0,74300.0,832.3797498290141,Male,West,6.0,Electronics,25.86752402794943,2022-09-25,2023-11-18
2759,70.0,107500.0,230.9714694879037,Female,South,33.0,Electronics,15.16087669853128,2021-09-10,2022-02-25
2765,51.0,106100.0,313.1583237878827,Female,East,7.0,Clothing,0.9174994152910898,2021-05-03,2023-11-01
2766,42.0,51400.0,215.3967509646428,Female,West,3.0,Home & Garden,76.21209753744085,2021-10-21,2023-01-14
2768,46.0,48400.0,1263.1703754841608,Male,North,33.0,Electronics,90.06793870200173,2021-05-23,2022-01-09
2771,48.0,34100.0,1581.0310712709268,Male,South,45.0,Health,73.12516574367022,2021-02-26,2021-05-20
2772,73.0,100100.0,1639.8462532770618,Male,West,14.0,Clothing,67.51494194489744,2021-02-11,2023-08-31
2773,64.0,86000.0,1916.6659099169835,Female,West,37.0,Home & Garden,24.30574406047079,2022-09-23,2023-11-11
2774,60.0,56700.0,1652.0506121272915,Female,West,23.0,Electronics,59.568773496806216,2021-05-01,2023-01-03
2775,67.0,37700.0,1138.3860447005047,Male,North,24.0,Toys,79.37576531077536,2021-12-09,2023-01-24
2778,55.0,51500.0,127.93354202350122,Male,East,27.0,Clothing,25.20970651139756,2022-03-13,2023-11-13
2779,37.0,118600.0,1339.7211469350598,Female,East,38.0,Home & Garden,94.78512885341324,2021-12-07,2023-06-20
2780,40.0,40600.0,1618.9217856880264,Male,North,40.0,Toys,53.82202213611084,2021-12-07,2022-01-13
2781,79.0,43600.0,1027.1942223544766,Female,West,45.0,Toys,3.3386182631281125,2022-02-20,2023-07-11
2782,62.0,31200.0,128.33406617060706,Male,East,23.0,Electronics,40.343061878255526,2021-07-01,2022-01-08
2783,69.0,91100.0,1080.2317376908495,Female,East,31.0,Toys,96.63118582194858,2022-11-08,2023-12-23
2784,33.0,79200.0,1872.7835378186096,Male,North,36.0,Health,73.03729932442135,2021-09-21,2023-02-17
2787,77.0,55400.0,1604.302243815666,Female,North,3.0,Toys,59.91013556195962,2021-07-01,2022-08-07
2788,72.0,54700.0,1865.615617565693,Male,West,36.0,Health,2.3348160783210226,2022-03-20,2022-05-16
2789,25.0,113100.0,1545.052955986749,Female,North,5.0,Clothing,17.8833361249222,2021-09-08,2023-06-15
2790,67.0,87600.0,1500.4470177459173,Male,West,46.0,Health,55.17769383122278,2021-05-18,2023-09-26
2791,38.0,86800.0,483.52327664186834,Female,South,15.0,Toys,40.275255849068905,2021-08-06,2022-07-14
2792,18.0,91100.0,138.65180753574128,Female,West,49.0,Toys,19.00378145201608,2022-03-30,2023-10-09
2793,72.0,57900.0,1044.8469408065394,Male,South,6.0,Home & Garden,77.26687348641698,2021-03-28,2021-08-21
2794,25.0,33900.0,266.3797317345753,Female,South,10.0,Electronics,48.89948806787626,2021-10-20,2022-07-14
2795,46.0,100100.0,1925.1478350304228,Female,South,32.0,Health,30.997314236684915,2021-04-02,2023-07-10
2796,49.0,21900.0,594.0510300133966,Male,North,23.0,Electronics,16.167734641574594,2021-07-27,2023-05-11
2797,55.0,53100.0,1708.8295227009005,Female,West,48.0,Electronics,61.116336279163086,2021-07-23,2023-05-22
2799,64.0,40800.0,659.9246147176074,Female,North,46.0,Clothing,66.95972165770952,2021-03-26,2022-09-06
2800,39.0,108100.0,1871.6139733057096,Female,South,20.0,Health,22.02873602887028,2022-10-26,2022-12-04
2801,64.0,103500.0,739.3786927307235,Male,East,44.0,Electronics,59.53384072223521,2021-06-05,2022-06-25
2802,51.0,66200.0,792.7700591530102,Female,North,41.0,Home & Garden,90.54064648584274,2021-10-20,2023-02-04
2803,18.0,69000.0,230.06172363356012,Female,East,15.0,Electronics,35.31876007629875,2022-06-17,2023-01-08
2804,72.0,87300.0,1347.4843972593685,Female,South,44.0,Clothing,21.07669326418441,2021-06-10,2022-08-29
2805,72.0,100400.0,591.9020406654768,Female,East,46.0,Electronics,77.2149516020762,2022-01-21,2022-09-14
2806,43.0,23300.0,1179.4962523222243,Female,East,22.0,Toys,17.68829401594514,2022-04-30,2023-10-19
2808,27.0,102000.0,1444.0153972796188,Female,East,4.0,Home & Garden,10.064439431196249,2021-06-05,2023-09-22
2809,47.0,95500.0,1495.5781426214337,Female,North,23.0,Health,26.787431607466928,2021-05-23,2023-08-04
2811,35.0,109500.0,675.364056254738,Male,West,45.0,Toys,6.415786194299111,2021-10-11,2022-01-28
2813,43.0,50000.0,633.5339858287997,Male,East,45.0,Toys,51.36747922166857,2021-02-04,2023-09-05
2816,57.0,28600.0,1713.0552042199824,Male,West,3.0,Toys,66.98352295539118,2022-01-28,2022-04-24
2817,66.0,84000.0,875.198691668741,Male,East,28.0,Clothing,43.17817358510308,2022-02-12,2022-09-10
2819,44.0,104300.0,1385.850911937322,Female,West,14.0,Electronics,82.14021435154072,2022-01-23,2023-12-09
2820,25.0,28300.0,1212.833397525657,Female,South,18.0,Toys,67.18491118865228,2022-11-27,2023-11-22
2821,42.0,83300.0,232.34873032177524,Male,North,27.0,Clothing,49.13356191742305,2021-10-24,2022-08-24
2822,63.0,45900.0,1026.174236561047,Male,South,10.0,Toys,78.22693506022277,2021-11-19,2023-07-29
2823,21.0,111700.0,1476.2472088998304,Male,South,49.0,Home & Garden,49.42853114048491,2022-05-03,2023-09-19
2825,18.0,113100.0,1265.7107312612318,Male,South,19.0,Home & Garden,11.63402232441062,2021-02-08,2023-10-24
2827,48.0,34100.0,467.78016760819446,Male,North,4.0,Health,21.35630084578761,2022-05-18,2022-07-26
2828,33.0,69900.0,1748.203863623574,Female,North,15.0,Home & Garden,81.59249910219764,2022-06-21,2022-08-10
2829,31.0,92800.0,1632.8391199847354,Male,South,48.0,Home & Garden,24.670540727502853,2021-11-12,2021-12-23
2830,70.0,115500.0,483.16718514318205,Male,South,8.0,Health,43.07800938568164,2022-05-11,2022-11-16
2831,65.0,29100.0,417.25153849021547,Female,West,49.0,Clothing,65.4948112098144,2021-04-27,2023-05-08
2834,43.0,77100.0,626.6696207566765,Female,North,31.0,Home & Garden,68.99129725565383,2022-11-18,2023-10-04
2835,79.0,39800.0,321.53468919395743,Male,East,18.0,Electronics,54.3082889105783,2022-03-21,2022-04-06
2836,45.0,83400.0,542.6715290254632,Male,West,12.0,Toys,56.58897560424324,2022-05-02,2022-12-19
2837,19.0,112500.0,866.4649640334462,Female,South,48.0,Toys,10.57717935215904,2022-02-15,2022-05-27
2838,67.0,49500.0,1471.0199077993827,Female,West,30.0,Home & Garden,43.59491504351223,2022-09-15,2023-12-08
2839,23.0,96600.0,685.8900269392245,Male,South,33.0,Clothing,8.65713953576246,2021-10-25,2022-05-06
2840,26.0,66700.0,670.6365921700885,Female,North,47.0,Clothing,30.78632910335106,2021-02-21,2021-09-30
2841,50.0,40000.0,584.1282400538229,Male,South,7.0,Electronics,90.03121410906336,2021-10-31,2023-10-10
2842,58.0,40900.0,967.0016616718652,Female,East,28.0,Electronics,57.45334005547921,2021-10-15,2022-06-11
2844,65.0,73800.0,981.5488533836084,Female,West,3.0,Clothing,57.38858673758923,2021-04-28,2022-09-16
2848,30.0,118000.0,168.74336210592827,Female,North,38.0,Electronics,13.840500286702753,2021-05-07,2023-01-31
2849,48.0,93700.0,1080.606922221662,Female,North,15.0,Health,81.69067100945848,2021-10-20,2021-11-19
2850,58.0,61300.0,1711.821064707099,Female,West,7.0,Clothing,55.53921789782959,2022-06-03,2023-09-04
2851,28.0,39000.0,29.67124272009885,Female,East,43.0,Toys,0.42752021687813,2021-08-10,2022-03-21
2852,21.0,112900.0,1874.5893830776683,Female,East,30.0,Electronics,51.9778486337977,2021-03-18,2021-12-08
2855,55.0,104900.0,976.0524346662346,Female,West,18.0,Home & Garden,77.12572199178751,2021-04-27,2022-02-14
2856,63.0,65600.0,1325.527626812111,Female,East,22.0,Clothing,89.94998836588509,2021-10-19,2022-05-20
2859,36.0,71200.0,1673.100868161495,Female,West,40.0,Health,90.87809432111732,2021-06-06,2022-12-09
2860,23.0,36300.0,1516.6550315442764,Male,East,24.0,Electronics,91.26293113764775,2022-07-26,2023-04-03
2861,51.0,88700.0,977.1364283155484,Female,West,8.0,Clothing,11.463814299675745,2021-07-03,2022-04-06
2864,58.0,97500.0,1607.0481322237697,Male,North,43.0,Toys,50.64625847036726,2022-11-04,2023-06-11
2866,36.0,112000.0,973.546497634338,Female,East,3.0,Electronics,19.910229039817334,2021-01-16,2023-11-16
2867,62.0,118700.0,1367.522345894216,Male,North,31.0,Clothing,63.97866287665797,2021-04-08,2022-01-09
2868,28.0,97300.0,1720.5063351602355,Female,East,27.0,Home & Garden,64.43790464178937,2022-09-08,2022-10-16
2869,18.0,86700.0,1265.1688259383443,Male,West,46.0,Clothing,16.035398468777295,2021-10-27,2023-06-23
2870,41.0,96500.0,1530.4388466460284,Male,South,27.0,Clothing,23.852743931746037,2022-02-26,2023-11-14
2871,79.0,74100.0,1535.2356377515748,Male,North,9.0,Home & Garden,46.20217839602411,2021-11-03,2023-01-14
2872,71.0,110100.0,725.397668610059,Female,North,33.0,Clothing,18.820937645434544,2021-10-01,2022-02-27
2873,24.0,111700.0,562.6847273691715,Male,West,33.0,Home & Garden,58.499397852450905,2021-09-18,2023-05-03
2874,42.0,91200.0,1606.304853006814,Male,South,26.0,Clothing,48.4541731022269,2021-08-27,2023-04-11
2875,38.0,38200.0,766.8140077328021,Male,South,28.0,Health,51.91981785123731,2021-11-28,2023-08-31
2876,32.0,72500.0,1808.605292914956,Female,South,44.0,Clothing,13.446755282055523,2021-04-25,2022-09-21
2877,18.0,102900.0,157.98757952563687,Female,West,43.0,Clothing,51.72518254386434,2021-09-25,2022-07-24
2878,29.0,113200.0,135.2706739091725,Female,North,31.0,Health,4.947819105413931,2021-01-12,2021-05-02
2879,75.0,96600.0,1855.4682370007883,Male,North,1.0,Electronics,88.15352980116816,2021-03-14,2021-06-08
2881,32.0,76900.0,771.606725767698,Female,West,12.0,Toys,85.63373248357074,2021-06-27,2023-01-21
2882,38.0,94700.0,1515.0196213360418,Male,West,17.0,Health,70.16563687448438,2021-09-16,2023-11-28
2883,36.0,72600.0,1351.2070837874096,Male,West,15.0,Electronics,76.6172589297181,2022-02-04,2022-08-14
2884,77.0,86500.0,1071.7780727028005,Female,South,34.0,Clothing,31.454449453892277,2021-09-27,2021-12-12
2886,42.0,59600.0,1628.115582839648,Male,South,4.0,Health,40.67405538411148,2022-11-12,2023-11-06
2887,50.0,69700.0,1734.725917547637,Female,South,8.0,Clothing,2.4225862412799337,2022-05-01,2023-04-15
2888,66.0,54600.0,360.8940033342452,Male,South,34.0,Electronics,91.87556768683494,2022-08-03,2023-02-20
2889,49.0,116500.0,1704.013070914592,Male,East,46.0,Toys,38.70142659661246,2021-02-28,2021-04-28
2890,66.0,53900.0,1758.1376758127972,Female,South,25.0,Home & Garden,98.8556604843565,2022-10-04,2022-12-05
2891,52.0,64400.0,1107.8686523312615,Female,West,15.0,Home & Garden,76.14494208074129,2021-09-23,2021-11-13
2892,61.0,115500.0,1319.2344917209202,Female,East,28.0,Health,8.051500979931047,2021-03-16,2021-10-15
2893,55.0,50700.0,776.829893628693,Female,North,9.0,Clothing,66.0188277842576,2021-03-31,2023-06-27
2895,28.0,67800.0,1449.5266309642566,Female,West,17.0,Home & Garden,24.37186455813801,2021-12-23,2022-03-19
2896,52.0,70800.0,1726.5127950513,Female,West,10.0,Electronics,25.656266990321285,2021-06-03,2023-06-20
2897,25.0,99500.0,1315.07355485238,Female,West,9.0,Clothing,91.6075048692817,2021-08-06,2021-10-28
2898,63.0,113100.0,1032.9494090801677,Male,West,31.0,Toys,49.99801760713749,2022-05-01,2023-06-17
2900,27.0,102100.0,125.84825095753996,Female,West,24.0,Clothing,28.09478257997007,2021-05-10,2021-09-07
2901,19.0,115500.0,902.469744688558,Male,South,19.0,Clothing,52.29544551851182,2021-03-07,2022-11-17
2903,26.0,98400.0,1147.2825711763055,Male,West,43.0,Health,32.11390403964008,2022-01-15,2023-09-25
2904,20.0,67600.0,777.8037988091871,Male,South,49.0,Home & Garden,24.696884797021223,2021-11-09,2022-02-10
2905,38.0,63400.0,1519.2344569702996,Male,West,10.0,Health,40.90068984934005,2022-02-11,2023-03-12
2907,25.0,87400.0,1194.1057479155156,Male,East,38.0,Health,22.2043776067109,2021-10-04,2022-01-02
2909,19.0,55500.0,29.330602534037496,Male,North,28.0,Clothing,12.461167646366668,2022-02-13,2023-04-30
2910,23.0,54500.0,163.33100856333448,Male,East,1.0,Health,48.02072077214363,2021-11-10,2022-03-09
2912,70.0,94800.0,1766.825460421115,Male,West,15.0,Toys,2.266532106900998,2021-09-06,2023-01-29
2914,43.0,67000.0,1427.5707743118724,Male,North,21.0,Toys,81.0384793950634,2022-02-03,2023-09-04
2916,29.0,89400.0,1585.3237543284872,Female,East,15.0,Electronics,86.51908131499447,2022-03-27,2023-05-14
2919,65.0,83700.0,204.3521698866124,Male,East,15.0,Health,84.73423257683692,2022-07-13,2023-03-16
2921,32.0,39700.0,1777.3329772982993,Female,West,9.0,Toys,55.27518332351261,2022-03-22,2023-04-10
2922,61.0,109100.0,1289.706104328602,Male,West,44.0,Toys,77.63106529786457,2022-12-08,2023-02-28
2923,53.0,98900.0,839.0162381608437,Male,South,39.0,Toys,8.479801624634664,2021-04-13,2022-09-10
2924,32.0,74200.0,599.7694761395942,Male,East,5.0,Toys,85.86454671624838,2021-11-24,2022-07-03
2928,23.0,35600.0,1938.5563669229532,Female,South,8.0,Toys,32.67828459692185,2021-02-27,2022-10-17
2929,63.0,50000.0,1867.4937530709676,Male,South,22.0,Toys,7.394868986970127,2021-04-15,2021-04-24
2931,61.0,116400.0,855.2230743348538,Female,North,48.0,Toys,17.451040239086957,2021-03-10,2021-09-01
2932,76.0,72300.0,1388.7775032837533,Female,South,12.0,Clothing,63.00499020370152,2021-10-29,2022-02-27
2934,62.0,78300.0,1703.8503856042776,Female,South,10.0,Electronics,28.11515034146459,2022-06-21,2023-11-13
2935,38.0,48900.0,840.3674877600112,Male,South,48.0,Home & Garden,98.56609574568044,2021-02-04,2021-09-28
2936,40.0,80100.0,242.5243776580762,Male,South,10.0,Electronics,6.416621811108492,2021-01-15,2022-03-30
2937,60.0,42800.0,169.74812039240794,Female,North,9.0,Clothing,60.78720109915183,2021-04-16,2022-08-17
2938,72.0,95500.0,1162.5868095468911,Female,West,26.0,Home & Garden,47.95439274571891,2022-12-31,2023-10-07
2939,33.0,89500.0,1292.4033117176446,Male,West,35.0,Health,24.548410714727463,2021-03-15,2023-05-06
2941,70.0,48100.0,599.1797402752414,Male,East,31.0,Electronics,73.70843581589864,2022-07-04,2023-02-07
2942,77.0,95400.0,351.59157128908413,Male,West,19.0,Home & Garden,91.63148744811863,2021-07-16,2022-05-16
2944,42.0,33300.0,720.0787447919046,Female,South,38.0,Health,19.398021210600547,2022-11-17,2023-02-06
2945,53.0,110100.0,282.2885289553524,Female,South,6.0,Electronics,98.62697472955654,2022-07-10,2023-03-23
2946,28.0,45100.0,1351.1196519760413,Male,North,15.0,Home & Garden,1.5022674237874625,2022-10-28,2023-02-09
2949,21.0,90500.0,718.3284179360747,Female,West,45.0,Electronics,26.316152514577382,2021-05-22,2021-11-21
2950,38.0,45900.0,664.8903789238506,Female,South,5.0,Health,66.30288804436609,2021-11-08,2023-07-29
2952,39.0,33700.0,1757.266543882391,Female,East,2.0,Toys,45.021393095657714,2021-02-01,2021-08-19
2953,36.0,112300.0,99.75698733328107,Male,West,23.0,Health,74.94195054011905,2021-01-26,2022-08-05
2954,51.0,43400.0,1613.568978247015,Female,South,44.0,Electronics,64.60702592714583,2021-09-12,2023-01-03
2955,31.0,78200.0,750.5954730623579,Female,North,46.0,Health,47.29418635417149,2021-02-25,2022-11-02
2956,78.0,113400.0,1712.1456710611858,Female,West,19.0,Electronics,4.981229980320467,2021-10-20,2022-02-07
2957,21.0,43700.0,1608.3619574949955,Male,East,24.0,Home & Garden,74.17498049572752,2022-09-29,2023-11-22
2959,70.0,111200.0,1393.8755399367997,Male,North,47.0,Electronics,22.44946884024209,2021-02-22,2022-12-28
2960,69.0,54700.0,336.07285841141146,Male,East,27.0,Toys,94.82686497881704,2021-04-11,2022-01-20
2962,44.0,30300.0,820.8923076147806,Male,West,17.0,Clothing,96.22686816769364,2021-09-24,2022-07-14
2963,46.0,77700.0,922.1387184032964,Female,East,25.0,Electronics,25.62169321655901,2021-01-02,2022-01-24
2964,64.0,29300.0,1417.40292105323,Male,North,46.0,Clothing,83.57933275778873,2021-01-22,2023-03-01
2965,45.0,31500.0,1645.263668675605,Female,West,31.0,Home & Garden,60.77214042619692,2022-08-01,2023-01-23
2966,52.0,100100.0,487.958631789855,Male,North,28.0,Clothing,98.15036893032196,2021-07-31,2022-12-05
2968,33.0,21100.0,796.156126900514,Female,West,22.0,Toys,97.29680449427023,2022-06-13,2022-07-21
2969,59.0,95400.0,750.0317895278434,Male,East,5.0,Home & Garden,95.1767618339942,2022-01-23,2023-04-01
2970,53.0,97000.0,1386.2511314024964,Female,East,44.0,Electronics,0.7660866890438989,2021-01-14,2023-11-11
2971,47.0,98200.0,786.62288282875,Male,South,42.0,Electronics,74.10854101506894,2022-06-03,2023-11-09
2972,35.0,76600.0,705.2948303255271,Male,North,8.0,Electronics,27.19345612096418,2021-08-10,2023-05-12
2974,66.0,64800.0,220.52672518539265,Male,East,28.0,Health,98.06112012539089,2022-02-07,2023-04-07
2976,21.0,71300.0,512.4762797054368,Male,West,12.0,Electronics,56.69878324393505,2021-10-14,2023-12-19
2978,42.0,20400.0,350.1932523679302,Female,East,38.0,Clothing,25.33587822148069,2021-09-04,2023-10-15
2979,47.0,76900.0,1221.1898289562182,Female,West,44.0,Health,22.51219370671425,2021-04-01,2023-01-21
2981,24.0,115200.0,61.69441144151369,Female,North,44.0,Home & Garden,9.39198571680756,2022-03-13,2022-08-30
2982,48.0,56000.0,92.1223777374059,Male,North,41.0,Home & Garden,65.67499108483615,2022-12-27,2023-08-19
2983,61.0,119600.0,1807.0333873890472,Female,North,34.0,Health,50.52106190319508,2021-02-12,2021-04-15
2984,27.0,58200.0,165.14551986516528,Male,South,45.0,Home & Garden,3.007222748194593,2021-03-15,2022-08-30
2985,56.0,47400.0,1790.480674060811,Male,East,13.0,Home & Garden,96.96617587527658,2022-07-15,2023-09-17
2986,30.0,91800.0,471.7685092267935,Male,West,8.0,Electronics,65.60458694888051,2021-11-12,2022-04-29
2989,73.0,46000.0,1720.329010706184,Female,West,6.0,Electronics,65.80988848075032,2021-07-28,2022-12-08
2990,66.0,75100.0,1406.900633540229,Male,West,38.0,Home & Garden,36.41678628827128,2021-04-09,2022-05-24
2992,78.0,116000.0,171.0788592646775,Male,North,21.0,Toys,68.25719203067642,2021-04-24,2023-01-22
2993,59.0,99900.0,1470.746364064198,Male,West,44.0,Clothing,9.274379512412931,2021-06-24,2021-08-23
2994,73.0,90500.0,1241.4318168110594,Female,East,44.0,Home & Garden,90.92607083109915,2021-09-28,2022-08-29
2995,53.0,25000.0,25.765201310901706,Male,South,49.0,Home & Garden,48.69742516016813,2021-03-04,2022-07-08
2996,37.0,22000.0,38.651314825441744,Male,West,7.0,Clothing,39.29449389665539,2022-02-08,2022-03-29
2997,21.0,32500.0,1621.410086921534,Male,West,26.0,Home & Garden,95.54621436287786,2021-08-13,2022-08-09
2998,71.0,52600.0,533.6114828276707,Male,East,15.0,Electronics,43.82092811112116,2021-06-10,2023-09-11
2999,24.0,96400.0,1279.54466210157,Male,West,49.0,Health,72.12209169030645,2021-02-05,2022-02-27
3002,61.0,24600.0,1835.5830039429277,Female,North,38.0,Clothing,99.1142773743137,2021-11-14,2022-07-08
3004,62.0,68100.0,324.2945888983487,Male,South,15.0,Clothing,39.47825724173085,2022-10-25,2023-04-26
3005,59.0,40400.0,1728.6688120214412,Male,South,48.0,Clothing,91.96134927532302,2022-04-01,2022-07-05
3007,76.0,81600.0,1189.8154322931052,Male,South,16.0,Electronics,70.50769619293123,2021-12-10,2022-05-12
3008,30.0,64000.0,1021.4302110610377,Male,South,32.0,Home & Garden,84.62460472620108,2021-02-09,2023-11-06
3009,72.0,102200.0,55.61650051332756,Female,West,37.0,Home & Garden,23.549439572451835,2022-02-18,2023-11-23
3010,39.0,23400.0,1866.887134214068,Male,North,18.0,Home & Garden,16.94665851945295,2022-01-15,2023-01-15
3011,71.0,108600.0,175.08756919545252,Female,West,20.0,Home & Garden,6.8506805591005975,2021-08-10,2022-05-04
3012,38.0,96600.0,1382.673460427317,Male,North,46.0,Health,89.71332992460653,2021-10-08,2023-01-06
3013,39.0,117100.0,1574.313535692359,Female,North,2.0,Toys,20.036709474314872,2021-08-13,2022-04-03
3014,45.0,25700.0,1594.6699411144148,Male,South,23.0,Electronics,30.77540440643939,2022-04-02,2023-12-11
3015,26.0,86900.0,288.2791474791127,Female,South,30.0,Health,28.58069260789511,2021-06-03,2022-04-09
3017,26.0,75900.0,1662.26916345928,Male,North,46.0,Toys,66.80611268287184,2021-12-19,2022-06-23
3018,32.0,51400.0,619.3048365499343,Male,South,39.0,Toys,95.41135587405384,2021-02-08,2022-07-22
3020,41.0,70300.0,560.1319075456946,Male,North,49.0,Electronics,40.764715465869685,2022-09-13,2022-09-17
3022,74.0,118300.0,1777.9190867339023,Male,North,41.0,Toys,43.23379441876859,2022-05-04,2023-10-19
3023,78.0,64100.0,921.1459774448836,Female,South,22.0,Clothing,92.60427679260476,2021-07-17,2022-09-13
3025,25.0,28100.0,819.8730409401054,Female,North,14.0,Home & Garden,34.77348557636154,2021-06-21,2022-11-18
3026,41.0,89800.0,931.0320227425846,Female,North,48.0,Clothing,97.15724837342697,2022-05-23,2022-09-16
3027,33.0,107300.0,50.04491411191496,Male,North,28.0,Home & Garden,42.57818760641799,2022-02-09,2022-09-04
3028,66.0,39800.0,581.8161097217029,Female,West,21.0,Electronics,23.11748711880426,2021-09-28,2023-08-17
3029,43.0,30800.0,884.4318090488123,Male,West,45.0,Electronics,17.770081478953294,2022-07-08,2022-10-09
3030,44.0,69500.0,1274.9180124656032,Male,North,32.0,Home & Garden,99.51813258283256,2022-12-02,2023-02-02
3032,21.0,81900.0,688.8777457766968,Female,East,1.0,Toys,40.86597974551808,2021-05-11,2023-01-04
3035,36.0,52300.0,1850.4986798926248,Female,North,3.0,Toys,31.73895736332725,2022-02-01,2023-03-05
3036,53.0,35700.0,1053.0515870660108,Male,North,49.0,Clothing,74.33858087359594,2022-07-20,2023-04-26
3038,56.0,26400.0,58.50359167070229,Male,North,31.0,Clothing,50.0169229184135,2022-01-18,2022-01-24
3040,42.0,38800.0,458.4727649190252,Female,South,19.0,Clothing,7.702248657366761,2022-01-30,2022-08-26
3044,27.0,87800.0,1751.3456672600232,Female,North,25.0,Health,83.9068575417683,2021-10-08,2022-05-13
3047,67.0,24800.0,530.4655305662084,Male,North,23.0,Health,15.039827261328032,2021-07-11,2023-07-25
3048,22.0,40400.0,825.5088418489606,Female,North,2.0,Clothing,38.77415283268735,2022-09-29,2023-02-07
3049,64.0,44000.0,930.9269511601724,Female,East,15.0,Toys,46.41107938908192,2022-03-04,2022-08-09
3050,66.0,48900.0,609.4039419534967,Male,West,44.0,Health,29.76637947582136,2021-12-14,2022-11-04
3051,52.0,49600.0,85.23677912614936,Female,East,35.0,Home & Garden,72.53664481494441,2022-03-05,2022-05-26
3052,61.0,91100.0,1188.4522637345533,Female,South,10.0,Health,91.24388126891402,2022-01-27,2022-12-14
3053,51.0,86200.0,1057.8262420356168,Female,West,14.0,Electronics,41.24821992692763,2021-12-07,2023-03-31
3055,72.0,33800.0,95.19241578782092,Female,East,14.0,Home & Garden,51.67689071440567,2022-02-06,2022-06-29
3056,38.0,26600.0,1989.2964906994412,Male,East,35.0,Clothing,52.25156268160512,2021-02-16,2021-03-14
3057,34.0,54900.0,974.3326499162836,Female,North,33.0,Electronics,60.02195406777565,2022-10-27,2023-09-01
3058,39.0,113700.0,1516.8883987126726,Female,West,1.0,Electronics,26.83310651193253,2022-03-01,2022-05-19
3059,65.0,66000.0,915.5817894016444,Male,West,34.0,Toys,38.3360519135037,2022-06-01,2023-03-16
3060,54.0,71500.0,105.47717590862403,Female,North,19.0,Home & Garden,55.32374528854946,2022-09-29,2022-12-11
3062,52.0,61000.0,653.8180791916843,Female,South,42.0,Home & Garden,64.26925784552185,2021-03-28,2022-01-23
3063,45.0,85800.0,1679.9387500170517,Male,South,4.0,Home & Garden,33.31165578887095,2022-05-30,2023-04-08
3064,24.0,39400.0,1315.3753564397512,Female,East,36.0,Electronics,1.0468573316502638,2021-06-14,2021-08-28
3065,49.0,74200.0,565.3512092061562,Female,South,13.0,Home & Garden,98.16656499299056,2021-08-11,2023-09-03
3067,27.0,43600.0,656.6528281477853,Female,North,9.0,Electronics,93.8495158330771,2022-03-27,2022-04-24
3068,26.0,51600.0,1996.5033711408664,Female,East,39.0,Toys,54.93452338350529,2021-12-09,2023-11-04
3069,31.0,94800.0,1992.404112477121,Male,North,16.0,Toys,60.54648602222888,2021-12-07,2022-12-18
3071,78.0,80300.0,639.2274100530324,Female,East,20.0,Home & Garden,32.09757336644056,2022-01-27,2023-10-03
3074,42.0,115100.0,1065.5339490275226,Female,South,48.0,Electronics,67.24799495825067,2022-02-25,2023-09-02
3078,38.0,45200.0,228.0931494230039,Female,West,42.0,Health,5.211132860983659,2022-10-10,2023-08-20
3079,35.0,98500.0,1383.0345556045263,Female,East,48.0,Health,10.211508894903687,2021-01-04,2022-11-12
3080,20.0,33100.0,333.7358315579107,Female,North,8.0,Toys,67.4594235735587,2022-11-12,2023-11-26
3082,71.0,66000.0,635.8526011754672,Male,South,15.0,Clothing,59.53577798139739,2021-03-19,2022-06-30
3085,58.0,63000.0,1408.0023088481803,Female,North,4.0,Electronics,12.96365021474264,2021-12-21,2023-01-12
3086,66.0,76600.0,244.27411106807784,Female,North,30.0,Home & Garden,24.86674861728393,2021-02-02,2022-08-15
3087,28.0,30400.0,1550.303543377766,Female,West,13.0,Clothing,82.1291784819328,2022-10-24,2023-01-20
3089,41.0,27400.0,1572.8740336100468,Male,West,21.0,Health,94.97597947128548,2021-05-19,2023-04-18
3090,77.0,53800.0,1176.1745476115275,Male,East,41.0,Clothing,4.874485535375528,2021-09-29,2022-03-18
3091,63.0,23800.0,183.2178785976017,Male,North,46.0,Clothing,79.24119971840686,2021-07-15,2023-12-19
